timestamp,offset,yaw,error
1768906591.4431126,-187,-187,0.0
1768906591.543044,-187,-187,0.0
1768906591.6431336,-187,-187,0.0
1768906591.7431226,-187,-186,5.31
1768906591.84313,-187,-186,5.31
1768906591.9431002,-187,-186,5.31
1768906592.043194,-187,-186,5.31
1768906592.143084,-187,-187,0.0
1768906592.2431705,-187,-187,0.0
1768906592.3431761,-187,-187,0.0
1768906592.4430485,-187,-187,0.0
1768906592.543161,-187,-187,0.0
1768906592.6431167,-187,-187,0.0
1768906592.7431014,-187,-187,0.0
1768906592.8431473,-187,-187,0.0
1768906592.9438636,-187,-187,0.0
1768906593.04319,-187,-187,0.0
1768906593.143045,-187,-215,-148.67999999999998
1768906593.2430387,-187,-213,-138.06
1768906593.3432367,-187,-210,-122.13
1768906593.4430966,-187,-204,-90.27
1768906593.5431843,-187,-201,-74.33999999999999
1768906593.6432245,-187,-199,-63.72
1768906593.7432346,-187,-195,-42.48
1768906593.8433397,-187,-195,-42.48
1768906593.9431725,-187,-192,-26.549999999999997
1768906594.0433183,-187,-189,-10.62
1768906594.1432817,-187,-188,-5.31
1768906594.2432022,-187,-187,0.0
1768906594.3431952,-187,-187,0.0
1768906594.4431157,-187,-186,5.31
1768906594.5431583,-187,-186,5.31
1768906594.6431184,-187,-186,5.31
1768906594.743147,-187,-186,5.31
1768906594.8430448,-187,-187,0.0
1768906594.943081,-187,-187,0.0
1768906595.0431273,-187,-187,0.0
1768906595.1431692,-187,-187,0.0
1768906595.2431037,-187,-187,0.0
1768906595.343135,-187,-187,0.0
1768906595.4431133,-187,-187,0.0
1768906595.5431275,-187,-187,0.0
1768906595.6430762,-187,-187,0.0
1768906595.7431915,-187,-185,10.62
1768906595.8432105,-187,-179,42.48
1768906595.9432378,-187,-177,53.099999999999994
1768906596.043245,-187,-177,53.099999999999994
1768906596.1431212,-187,-187,0.0
1768906596.2430608,-187,-189,-10.62
1768906596.3431275,-187,-191,-21.24
1768906596.44329,-187,-193,-31.86
1768906596.5431952,-187,-193,-31.86
1768906596.643112,-187,-193,-31.86
1768906596.743226,-187,-194,-37.169999999999995
1768906596.8431678,-187,-192,-26.549999999999997
1768906596.9431098,-187,-190,-15.93
1768906597.0432012,-187,-191,-21.24
1768906597.1431332,-187,-192,-26.549999999999997
1768906597.2431502,-187,-192,-26.549999999999997
1768906597.3430927,-187,-192,-26.549999999999997
1768906597.4431293,-187,-190,-15.93
1768906597.5431798,-187,-189,-10.62
1768906597.6431577,-187,-188,-5.31
1768906597.7432091,-187,-188,-5.31
1768906597.8431113,-187,-189,-10.62
1768906597.9430883,-187,-193,-31.86
1768906598.043105,-187,-208,-111.50999999999999
1768906598.1431239,-187,-224,-196.47
1768906598.243137,-187,-223,-191.16
1768906598.3430958,-187,-219,-169.92
1768906598.4431589,-187,-216,-153.98999999999998
1768906598.5431073,-187,-209,-116.82
1768906598.6431024,-187,-206,-100.88999999999999
1768906598.7437663,-187,-201,-74.33999999999999
1768906598.8431935,-187,-201,-74.33999999999999
1768906598.943275,-187,-196,-47.79
1768906599.0431275,-187,-194,-37.169999999999995
1768906599.1431737,-187,-191,-21.24
1768906599.2431028,-187,-189,-10.62
1768906599.3431573,-187,-188,-5.31
1768906599.443077,-187,-187,0.0
1768906599.5432527,-187,-187,0.0
1768906599.643196,-187,-187,0.0
1768906599.7432086,-187,-186,5.31
1768906599.843098,-187,-186,5.31
1768906599.943093,-187,-187,0.0
1768906600.043069,-187,-187,0.0
1768906600.1431465,-187,-187,0.0
1768906600.243134,-187,-187,0.0
1768906600.3431923,-187,-187,0.0
1768906600.4431906,-187,-187,0.0
1768906600.5431116,-187,-187,0.0
1768906600.6431866,-187,-186,5.31
1768906600.7431033,-187,-186,5.31
1768906600.8430796,-187,-186,5.31
1768906600.9430737,-187,-186,5.31
1768906601.043095,-187,-187,0.0
1768906601.1431022,-187,-187,0.0
1768906601.2430902,-187,-187,0.0
1768906601.3430626,-187,-187,0.0
1768906601.4431365,-187,-187,0.0
1768906601.5432138,-187,-187,0.0
1768906601.6431653,-187,-187,0.0
1768906601.7438984,-187,-187,0.0
1768906601.8430893,-187,-186,5.31
1768906601.9431345,-187,-186,5.31
1768906602.043109,-187,-186,5.31
1768906602.143143,-187,-186,5.31
1768906602.2432368,-187,-198,-58.41
1768906602.3431523,-187,-206,-100.88999999999999
1768906602.4431002,-187,-219,-169.92
1768906602.5431287,-187,-216,-153.98999999999998
1768906602.6431315,-187,-211,-127.44
1768906602.7430997,-187,-207,-106.19999999999999
1768906602.8432302,-187,-205,-95.58
1768906602.9432673,-187,-202,-79.64999999999999
1768906603.0431378,-187,-197,-53.099999999999994
1768906603.1432357,-187,-192,-26.549999999999997
1768906603.2431035,-187,-191,-21.24
1768906603.3432243,-187,-189,-10.62
1768906603.4431498,-187,-188,-5.31
1768906603.5431757,-187,-187,0.0
1768906603.6431375,-187,-187,0.0
1768906603.7431097,-187,-186,5.31
1768906603.8431017,-187,-186,5.31
1768906603.9431136,-187,-186,5.31
1768906604.0431037,-187,-186,5.31
1768906604.1431146,-187,-187,0.0
1768906604.2430935,-187,-187,0.0
1768906604.343106,-187,-187,0.0
1768906604.4430795,-187,-187,0.0
1768906604.543099,-187,-187,0.0
1768906604.6431746,-187,-187,0.0
1768906604.7430882,-187,-187,0.0
1768906604.8431218,-187,-186,5.31
1768906604.943123,-187,-186,5.31
1768906605.0430615,-187,-187,0.0
