timestamp,kontrol_mota,factor,error_traj,delta_v,yaw,distancia
1.76891e+09,nag,1,0,0,0,0.721
1.76891e+09,nag,1,0,0,0,0.721
1.76891e+09,nag,1,0,0,0,0.721
1.76891e+09,nag,1,0,0,0,0.697
1.76891e+09,nag,1,0,0,0,0.697
1.76891e+09,nag,1,0,0,0,0.697
1.76891e+09,nag,1,0,0,0,0.697
1.76891e+09,nag,1,0,0,0,0.677
1.76891e+09,nag,1,0,0,0,0.677
1.76891e+09,nag,1,0,0,0,0.677
1.76891e+09,nag,1,0,0,0,0.653
1.76891e+09,nag,1,0,0,0,0.653
1.76891e+09,nag,1,0,0,0,0.653
1.76891e+09,nag,1,0,0,0,0.653
1.76891e+09,nag,1,0,0,0,0.63
1.76891e+09,nag,1,0,0,0,0.63
1.76891e+09,nag,1,0,0,0,0.63
1.76891e+09,nag,1,0,0,0,0.605
1.76891e+09,nag,1,0,0,0,0.605
1.76891e+09,nag,1,0,0,0,0.605
1.76891e+09,nag,1,0,0,0,0.578
1.76891e+09,nag,1,0,0,0,0.578
1.76891e+09,nag,1,0,0,0,0.578
1.76891e+09,nag,1,0,0,0,0.561
1.76891e+09,nag,1,0,0,0,0.561
1.76891e+09,nag,1,0,0,0,0.561
1.76891e+09,nag,1,0,0,0,0.534
1.76891e+09,nag,1,0,0,0,0.534
1.76891e+09,nag,1,0,0,0,0.534
1.76891e+09,nag,1,0,0,0,0.51
1.76891e+09,nag,1,0,0,0,0.51
1.76891e+09,nag,1,0,0,0,0.51
1.76891e+09,nag,1,0,0,0,0.483
1.76891e+09,nag,1,0,0,0,0.483
1.76891e+09,nag,1,0,0,0,0.483
1.76891e+09,nag,1,0,0,0,0.46
1.76891e+09,nag,1,0,0,0,0.46
1.76891e+09,nag,1,0,0,0,0.437
1.76891e+09,nag,1,0,0,0,0.437
1.76891e+09,nag,1,0,0,0,0.437
1.76891e+09,nag,1,0,0,0,0.42
1.76891e+09,nag,1,0,0,0,0.42
1.76891e+09,nag,1,0,0,0,0.391
1.76891e+09,nag,1,0,0,0,0.391
1.76891e+09,nag,1,0,0,0,0.391
1.76891e+09,nag,1,0,0,0,0.391
