timestamp,kontrol_mota,factor,error_traj,delta_v,yaw,distancia
1.7689e+09,nbs,2.5,8.05556,35.0802,29,0.641
1.7689e+09,nbs,2.5,10.2778,42.1515,37,0.641
1.7689e+09,nbs,2.5,10.2778,42.1515,37,0.641
1.7689e+09,nbs,2.5,10.2778,42.1515,37,0.641
1.7689e+09,nbs,2.5,13.0556,51.0306,47,0.641
1.7689e+09,nbs,2.5,13.0556,51.0306,47,0.641
1.7689e+09,nbs,2.5,14.1667,54.6597,51,0.518
1.7689e+09,nbs,2.5,14.1667,54.6597,51,0.518
1.7689e+09,nbs,2.5,16.1111,61.1604,58,0.518
1.7689e+09,nbs,2.5,16.1111,61.1604,58,0.518
1.7689e+09,nbs,2.5,16.9444,64.0236,61,0.599
1.7689e+09,nbs,2.5,16.9444,64.0236,61,0.599
1.7689e+09,nbs,2.5,18.0556,67.9111,65,0.599
1.7689e+09,nbs,2.5,18.0556,67.9111,65,0.599
1.7689e+09,nbs,2.5,20,75,72,0.563
1.7689e+09,nbs,2.5,20,75,72,0.563
1.7689e+09,nbs,2.5,20,75,72,0.563
1.7689e+09,nbs,2.5,22.2222,75,80,0.563
1.7689e+09,nbs,2.5,22.2222,75,80,0.573
1.7689e+09,nbs,2.5,23.8889,75,86,0.573
1.7689e+09,nbs,2.5,23.8889,75,86,0.573
1.7689e+09,nbs,2.5,25.2778,75,91,0.597
1.7689e+09,nbs,2.5,25.2778,75,91,0.597
1.7689e+09,nbs,2.5,26.3889,75,95,0.597
1.7689e+09,nbs,2.5,26.3889,75,95,0.597
1.7689e+09,nbs,2.5,27.2222,75,98,0.622
1.7689e+09,nbs,2.5,27.2222,75,98,0.622
1.7689e+09,nbs,2.5,28.6111,75,103,0.622
1.7689e+09,nbs,2.5,30.2778,75,109,0.643
1.7689e+09,nbs,2.5,30.2778,75,109,0.643
1.7689e+09,nbs,2.5,31.6667,75,114,0.643
1.7689e+09,nbs,2.5,31.6667,75,114,0.643
1.7689e+09,nbs,2.5,33.3333,75,120,0.599
1.7689e+09,nbs,2.5,33.3333,75,120,0.599
1.7689e+09,nbs,2.5,35,75,126,0.599
1.7689e+09,nbs,2.5,36.9444,75,133,0.58
1.7689e+09,nbs,2.5,36.9444,75,133,0.58
1.7689e+09,nbs,2.5,39.4444,75,142,0.58
1.7689e+09,nbs,2.5,39.4444,75,142,0.58
1.7689e+09,nbs,2.5,41.1111,80.173,148,0.599
1.7689e+09,nbs,2.5,41.1111,80.173,148,0.599
1.7689e+09,nbs,2.5,43.0556,89.1379,155,0.599
1.7689e+09,nbs,2.5,43.0556,89.1379,155,0.624
1.7689e+09,nbs,2.5,45,98.14,162,0.624
1.7689e+09,nbs,2.5,45,98.14,162,0.624
1.7689e+09,nbs,2.5,46.6667,105.917,168,0.624
1.7689e+09,nbs,2.5,46.6667,105.917,168,2.55
1.7689e+09,nbs,2.5,48.3333,113.844,174,2.55
1.7689e+09,nbs,2.5,50,122.153,180,2.55
1.7689e+09,nbs,2.5,50,122.153,180,2.55
1.7689e+09,nbs,2.5,51.1111,128.02,184,2.55
1.7689e+09,nbs,2.5,51.1111,128.02,184,2.55
1.7689e+09,nbs,2.5,51.1111,128.02,184,2.55
1.7689e+09,nbs,2.5,52.5,135.883,189,1.254
1.7689e+09,nbs,2.5,54.1667,146.458,195,1.254
1.7689e+09,nbs,2.5,54.1667,146.458,195,1.254
1.7689e+09,nbs,2.5,55.2778,154.403,199,1.254
1.7689e+09,nbs,2.5,55.2778,154.403,199,1.278
1.7689e+09,nbs,2.5,55.2778,154.403,199,1.278
1.7689e+09,nbs,2.5,56.3889,163.323,203,1.278
1.7689e+09,nbs,2.5,56.6667,165.738,204,1.278
1.7689e+09,nbs,2.5,56.6667,165.738,204,2.55
1.7689e+09,nbs,2.5,58.0556,178.965,209,2.55
1.7689e+09,nbs,2.5,58.0556,178.965,209,2.55
1.7689e+09,nbs,2.5,60.5556,201.702,218,1.298
1.7689e+09,nbs,2.5,60.5556,201.702,218,1.298
1.7689e+09,nbs,2.5,60.5556,201.702,218,1.298
1.7689e+09,nbs,2.5,61.6667,202.326,222,2.55
1.7689e+09,nbs,2.5,61.6667,202.326,222,2.55
1.7689e+09,nbs,2.5,61.9444,202.477,223,2.55
1.7689e+09,nbs,2.5,61.9444,202.477,223,2.55
1.7689e+09,nbs,2.5,61.6667,202.326,222,2.55
1.7689e+09,nbs,2.5,61.6667,202.326,222,2.55
1.7689e+09,nbs,2.5,61.3889,202.171,221,2.55
1.7689e+09,nbs,2.5,61.3889,202.171,221,2.55
1.7689e+09,nbs,2.5,60.8333,201.86,219,2.55
1.7689e+09,nbs,2.5,60.8333,201.86,219,2.55
1.7689e+09,nbs,2.5,60,201.383,216,2.55
1.7689e+09,nbs,2.5,60,201.383,216,2.55
1.7689e+09,nbs,2.5,60.2778,201.543,217,1.306
1.7689e+09,nbs,2.5,60.2778,201.543,217,1.306
1.7689e+09,nbs,2.5,60.5556,201.702,218,1.306
1.7689e+09,nbs,2.5,60.5556,201.702,218,1.306
1.7689e+09,nbs,2.5,61.6667,202.326,222,1.265
1.7689e+09,nbs,2.5,61.6667,202.326,222,1.265
1.7689e+09,nbs,2.5,63.8889,203.509,230,1.265
1.7689e+09,nbs,2.5,64.1667,203.65,231,1.282
1.7689e+09,nbs,2.5,64.1667,203.65,231,1.282
1.7689e+09,nbs,2.5,64.4444,203.79,232,1.282
1.7689e+09,nbs,2.5,64.1667,203.65,231,2.55
1.7689e+09,nbs,2.5,64.1667,203.65,231,2.55
1.7689e+09,nbs,2.5,64.4444,203.79,232,2.55
1.7689e+09,nbs,2.5,64.4444,203.79,232,1.278
1.7689e+09,nbs,2.5,64.7222,203.929,233,1.278
1.7689e+09,nbs,2.5,64.7222,203.929,233,1.278
1.7689e+09,nbs,2.5,64.7222,203.929,233,1.303
1.7689e+09,nbs,2.5,64.4444,203.79,232,1.303
1.7689e+09,nbs,2.5,64.4444,203.79,232,1.303
1.7689e+09,nbs,2.5,64.7222,203.929,233,1.313
1.7689e+09,nbs,2.5,64.7222,203.929,233,1.313
1.7689e+09,nbs,2.5,65,204.066,234,1.313
1.7689e+09,nbs,2.5,65.5556,204.335,236,1.387
1.7689e+09,nbs,2.5,65.5556,204.335,236,1.387
1.7689e+09,nbs,2.5,66.6667,204.855,240,1.387
1.7689e+09,nbs,2.5,66.6667,204.855,240,2.55
1.7689e+09,nbs,2.5,67.2222,205.105,242,2.55
1.7689e+09,nbs,2.5,67.2222,205.105,242,2.55
1.7689e+09,nbs,2.5,67.5,205.227,243,2.55
1.7689e+09,nbs,2.5,67.5,205.227,243,2.55
1.7689e+09,nbs,2.5,67.5,205.227,243,2.55
1.7689e+09,nbs,2.5,67.5,205.227,243,2.55
1.7689e+09,nbs,2.5,67.5,205.227,243,2.55
1.7689e+09,nbs,2.5,67.7778,205.347,244,2.55
